오분류 패턴: Disengaged(Calm) → Disengaged(Sleepy)
케이스 수: 3483개
비율: 2.53%
3399. 05-01-606-04-2-11-23090500000011-03-71
3400. 05-01-606-04-2-11-23090500000011-03-72
3401. 05-01-606-04-2-11-23090500000011-03-73
3402. 05-01-606-04-2-11-23090500000011-03-74
3403. 05-01-606-04-2-11-23090500000011-03-75
3404. 05-01-606-04-2-11-23090500000011-03-76
3405. 05-01-606-04-2-11-23090500000011-03-77
3406. 05-01-606-04-2-11-23090500000011-03-78
3407. 05-01-626-05-2-12-23090700000024-03-1
3408. 05-01-626-05-2-12-23090700000024-03-10
3409. 05-01-626-05-2-12-23090700000024-03-105
3410. 05-01-626-05-2-12-23090700000024-03-11
3411. 05-01-626-05-2-12-23090700000024-03-136
3412. 05-01-626-05-2-12-23090700000024-03-14
3413. 05-01-626-05-2-12-23090700000024-03-15
3414. 05-01-626-05-2-12-23090700000024-03-18
3415. 05-01-626-05-2-12-23090700000024-03-2
3416. 05-01-626-05-2-12-23090700000024-03-25
3417. 05-01-626-05-2-12-23090700000024-03-27
3418. 05-01-626-05-2-12-23090700000024-03-28
3419. 05-01-626-05-2-12-23090700000024-03-29
3420. 05-01-626-05-2-12-23090700000024-03-3
3421. 05-01-626-05-2-12-23090700000024-03-37
3422. 05-01-626-05-2-12-23090700000024-03-38
3423. 05-01-626-05-2-12-23090700000024-03-4
3424. 05-01-626-05-2-12-23090700000024-03-45
3425. 05-01-626-05-2-12-23090700000024-03-48
3426. 05-01-626-05-2-12-23090700000024-03-5
3427. 05-01-626-05-2-12-23090700000024-03-57
3428. 05-01-626-05-2-12-23090700000024-03-6
3429. 05-01-626-05-2-12-23090700000024-03-66
3430. 05-01-626-05-2-12-23090700000024-03-67
3431. 05-01-626-05-2-12-23090700000024-03-68
3432. 05-01-626-05-2-12-23090700000024-03-8
3433. 05-01-626-05-2-12-23090700000024-03-9
3434. 05-01-626-05-2-12-23090700000024-03-95
3435. 05-01-626-05-2-12-23090700000024-03-99
3436. 05-01-675-04-1-11-23090900000015-03-1
3437. 05-01-675-04-1-11-23090900000015-03-10
3438. 05-01-675-04-1-11-23090900000015-03-106
3439. 05-01-675-04-1-11-23090900000015-03-108
3440. 05-01-675-04-1-11-23090900000015-03-112
3441. 05-01-675-04-1-11-23090900000015-03-119
3442. 05-01-675-04-1-11-23090900000015-03-122
3443. 05-01-675-04-1-11-23090900000015-03-124
3444. 05-01-675-04-1-11-23090900000015-03-126
3445. 05-01-675-04-1-11-23090900000015-03-127
3446. 05-01-675-04-1-11-23090900000015-03-130
3447. 05-01-675-04-1-11-23090900000015-03-134
3448. 05-01-675-04-1-11-23090900000015-03-144
3449. 05-01-675-04-1-11-23090900000015-03-158
3450. 05-01-675-04-1-11-23090900000015-03-160
3451. 05-01-675-04-1-11-23090900000015-03-18
3452. 05-01-675-04-1-11-23090900000015-03-182
3453. 05-01-675-04-1-11-23090900000015-03-187
3454. 05-01-675-04-1-11-23090900000015-03-19
3455. 05-01-675-04-1-11-23090900000015-03-190
3456. 05-01-675-04-1-11-23090900000015-03-192
3457. 05-01-675-04-1-11-23090900000015-03-206
3458. 05-01-675-04-1-11-23090900000015-03-210
3459. 05-01-675-04-1-11-23090900000015-03-22
3460. 05-01-675-04-1-11-23090900000015-03-23
3461. 05-01-675-04-1-11-23090900000015-03-33
3462. 05-01-675-04-1-11-23090900000015-03-42
3463. 05-01-675-04-1-11-23090900000015-03-44
3464. 05-01-675-04-1-11-23090900000015-03-47
3465. 05-01-675-04-1-11-23090900000015-03-50
3466. 05-01-675-04-1-11-23090900000015-03-52
3467. 05-01-675-04-1-11-23090900000015-03-61
3468. 05-01-675-04-1-11-23090900000015-03-71
3469. 05-01-675-04-1-11-23090900000015-03-74
3470. 05-01-675-04-1-11-23090900000015-03-78
3471. 05-01-675-04-1-11-23090900000015-03-8
3472. 05-01-675-04-1-11-23090900000015-03-84
3473. 05-01-675-04-1-11-23090900000015-03-85
3474. 05-01-675-04-1-11-23090900000015-03-86
3475. 05-01-675-04-1-11-23090900000015-03-87
3476. 05-01-675-04-1-11-23090900000015-03-88
3477. 05-01-675-04-1-11-23090900000015-03-90
3478. 05-01-675-04-1-11-23090900000015-03-91
3479. 05-01-675-04-1-11-23090900000015-03-92
3480. 05-01-675-04-1-11-23090900000015-03-93
3481. 05-01-675-04-1-11-23090900000015-03-94
3482. 05-01-675-04-1-11-23090900000015-03-96
3483. 05-01-675-04-1-11-23090900000015-03-98
